"trial","tau","sim","rew_arm1","rew_arm2","estmu_arm1","estmu_arm2","exploit_choice","choice","rew_obs"
17,26,642,-4,-33,7.28571428571429,2.11111111111111,0,2,-33
18,26,642,11,2,7.28571428571429,-1.4,1,1,11
19,26,642,37,5,7.75,-1.4,1,1,37
20,26,642,12,-21,11,-1.4,1,1,12
21,26,642,25,4,11.1,-1.4,1,1,25
22,26,642,4,17,12.3636363636364,-1.4,1,1,4
23,26,642,1,-9,11.6666666666667,-1.4,1,1,1
24,26,642,12,6,10.8461538461538,-1.4,0,2,6
25,26,642,29,-7,10.8461538461538,-0.727272727272728,0,2,-7
1,26,643,3,26,NA,NA,NA,1,3
2,26,643,-23,1,3,NA,NA,1,-23
3,26,643,-17,0,-10,NA,NA,2,0
4,26,643,8,-14,-10,0,1,2,-14
5,26,643,-11,-8,-10,-7,1,2,-8
6,26,643,1,-8,-10,-7.33333333333333,1,2,-8
7,26,643,15,-7,-10,-7.5,1,2,-7
8,26,643,-9,-4,-10,-7.4,1,2,-4
9,26,643,11,3,-10,-6.83333333333333,0,1,11
10,26,643,-21,19,-3,-6.83333333333333,1,1,-21
11,26,643,-9,9,-7.5,-6.83333333333333,1,2,9
12,26,643,13,10,-7.5,-4.57142857142857,0,1,13
13,26,643,3,-13,-3.4,-4.57142857142857,0,2,-13
14,26,643,-22,-28,-3.4,-5.625,1,1,-22
15,26,643,5,12,-6.5,-5.625,0,1,5
16,26,643,18,-28,-4.85714285714286,-5.625,1,1,18
17,26,643,20,-8,-2,-5.625,0,2,-8
18,26,643,4,7,-2,-5.88888888888889,1,1,4
19,26,643,4,-1,-1.33333333333333,-5.88888888888889,0,2,-1
20,26,643,15,-1,-1.33333333333333,-5.4,1,1,15
21,26,643,36,-8,0.3,-5.4,1,1,36
22,26,643,-7,-26,3.54545454545454,-5.4,1,1,-7
23,26,643,17,0,2.66666666666667,-5.4,1,1,17
24,26,643,-8,-29,3.76923076923077,-5.4,0,2,-29
25,26,643,-13,12,3.76923076923077,-7.54545454545454,0,2,12
1,26,644,12,-16,NA,NA,NA,1,12
2,26,644,18,-14,12,NA,NA,1,18
3,26,644,15,-25,15,NA,NA,2,-25
4,26,644,10,-12,15,-25,1,1,10
5,26,644,39,19,13.3333333333333,-25,1,1,39
6,26,644,7,-13,19.75,-25,1,1,7
7,26,644,-6,16,17.2,-25,1,1,-6
8,26,644,-9,14,13.3333333333333,-25,1,1,-9
9,26,644,0,-25,10.1428571428571,-25,1,1,0
10,26,644,6,9,8.875,-25,1,1,6
11,26,644,36,-17,8.55555555555556,-25,1,1,36
12,26,644,0,-4,11.3,-25,0,2,-4
13,26,644,9,-6,11.3,-14.5,1,1,9
14,26,644,-27,-37,11.0909090909091,-14.5,1,1,-27
15,26,644,-1,4,7.91666666666667,-14.5,1,1,-1
16,26,644,-12,15,7.23076923076923,-14.5,1,1,-12
17,26,644,-6,7,5.85714285714286,-14.5,0,2,7
18,26,644,2,-12,5.85714285714286,-7.33333333333333,0,2,-12
19,26,644,-16,0,5.85714285714286,-8.5,0,2,0
20,26,644,5,-19,5.85714285714286,-6.8,0,2,-19
21,26,644,24,3,5.85714285714286,-8.83333333333333,1,1,24
22,26,644,-1,-5,7.06666666666667,-8.83333333333333,0,2,-5
23,26,644,8,-11,7.06666666666667,-8.28571428571429,0,2,-11
24,26,644,2,-2,7.06666666666667,-8.625,1,1,2
25,26,644,5,-22,6.75,-8.625,0,2,-22
1,26,645,25,-16,NA,NA,NA,1,25
2,26,645,18,-30,25,NA,NA,1,18
3,26,645,-25,-44,21.5,NA,NA,1,-25
4,26,645,29,-13,6,NA,NA,2,-13
5,26,645,-3,27,6,-13,1,1,-3
6,26,645,21,21,3.75,-13,1,1,21
7,26,645,23,-9,7.2,-13,1,1,23
8,26,645,28,-15,9.83333333333333,-13,1,1,28
9,26,645,4,-2,12.4285714285714,-13,1,1,4
10,26,645,-3,-27,11.375,-13,1,1,-3
11,26,645,-4,13,9.77777777777778,-13,1,1,-4
12,26,645,-4,-7,8.4,-13,1,1,-4
13,26,645,35,5,7.27272727272727,-13,1,1,35
14,26,645,-9,14,9.58333333333333,-13,0,2,14
15,26,645,2,-8,9.58333333333333,0.5,0,2,-8
16,26,645,-6,5,9.58333333333333,-2.33333333333333,0,2,5
17,26,645,-5,3,9.58333333333333,-0.5,1,1,-5
18,26,645,8,5,8.46153846153846,-0.5,0,2,5
19,26,645,15,-39,8.46153846153846,0.6,0,2,-39
20,26,645,-10,-14,8.46153846153846,-6,0,2,-14
21,26,645,-15,-11,8.46153846153846,-7.14285714285714,0,2,-11
22,26,645,33,-6,8.46153846153846,-7.625,1,1,33
23,26,645,-5,-2,10.2142857142857,-7.625,0,2,-2
24,26,645,3,7,10.2142857142857,-7,1,1,3
25,26,645,-6,7,9.73333333333333,-7,0,2,7
1,26,646,30,14,NA,NA,NA,2,14
2,26,646,10,-9,NA,14,NA,1,10
3,26,646,6,-3,10,14,0,1,6
4,26,646,-3,-10,8,14,0,1,-3
5,26,646,13,-19,4.33333333333333,14,0,1,13
6,26,646,16,-18,6.5,14,0,1,16
7,26,646,30,-6,8.4,14,1,2,-6
8,26,646,21,-7,8.4,4,1,1,21
9,26,646,6,-3,10.5,4,0,2,-3
10,26,646,29,14,10.5,1.66666666666667,1,1,29
11,26,646,-6,19,13.1428571428571,1.66666666666667,1,1,-6
12,26,646,-19,5,10.75,1.66666666666667,1,1,-19
13,26,646,-12,5,7.44444444444444,1.66666666666667,0,2,5
14,26,646,8,6,7.44444444444444,2.5,0,2,6
15,26,646,18,6,7.44444444444444,3.2,1,1,18
16,26,646,-16,-26,8.5,3.2,0,2,-26
17,26,646,16,-8,8.5,-1.66666666666667,0,2,-8
18,26,646,17,-12,8.5,-2.57142857142857,1,1,17
19,26,646,4,29,9.27272727272727,-2.57142857142857,1,1,4
20,26,646,2,-13,8.83333333333333,-2.57142857142857,1,1,2
21,26,646,-17,-23,8.30769230769231,-2.57142857142857,1,1,-17
22,26,646,-2,-18,6.5,-2.57142857142857,1,1,-2
23,26,646,-5,2,5.93333333333333,-2.57142857142857,1,1,-5
24,26,646,-8,-8,5.25,-2.57142857142857,0,2,-8
25,26,646,21,21,5.25,-3.25,1,1,21
1,26,647,40,2,NA,NA,NA,2,2
2,26,647,13,-1,NA,2,NA,1,13
3,26,647,16,-10,13,2,0,2,-10
4,26,647,-3,-5,13,-4,0,2,-5
5,26,647,-2,-17,13,-4.33333333333333,1,1,-2
6,26,647,46,-3,5.5,-4.33333333333333,1,1,46
7,26,647,-26,-1,19,-4.33333333333333,1,1,-26
8,26,647,13,-5,7.75,-4.33333333333333,1,1,13
9,26,647,18,-3,8.8,-4.33333333333333,0,2,-3
10,26,647,3,13,8.8,-4,1,1,3
11,26,647,20,-20,7.83333333333333,-4,0,2,-20
12,26,647,-25,17,7.83333333333333,-7.2,1,1,-25
13,26,647,21,-28,3.14285714285714,-7.2,1,1,21
14,26,647,5,11,5.375,-7.2,1,1,5
15,26,647,19,-3,5.33333333333333,-7.2,1,1,19
16,26,647,5,-1,6.7,-7.2,1,1,5
17,26,647,6,-7,6.54545454545454,-7.2,1,1,6
18,26,647,-1,8,6.5,-7.2,0,2,8
19,26,647,14,-6,6.5,-4.66666666666667,1,1,14
20,26,647,4,4,7.07692307692308,-4.66666666666667,1,1,4
21,26,647,22,5,6.85714285714286,-4.66666666666667,1,1,22
22,26,647,24,3,7.86666666666667,-4.66666666666667,1,1,24
23,26,647,-7,-14,8.875,-4.66666666666667,1,1,-7
24,26,647,-8,-2,7.94117647058824,-4.66666666666667,1,1,-8
25,26,647,24,10,7.05555555555556,-4.66666666666667,0,2,10
1,26,648,11,2,NA,NA,NA,2,2
2,26,648,31,-2,NA,2,NA,1,31
3,26,648,4,-22,31,2,1,1,4
4,26,648,27,-6,17.5,2,1,1,27
5,26,648,-9,-7,20.6666666666667,2,1,1,-9
6,26,648,24,-6,13.25,2,1,1,24
7,26,648,7,-8,15.4,2,1,1,7
8,26,648,16,4,14,2,1,1,16
9,26,648,10,-13,14.2857142857143,2,1,1,10
10,26,648,42,-12,13.75,2,1,1,42
11,26,648,27,6,16.8888888888889,2,0,2,6
12,26,648,-3,-8,16.8888888888889,4,1,1,-3
13,26,648,12,-17,14.9,4,1,1,12
14,26,648,9,-1,14.6363636363636,4,1,1,9
15,26,648,14,-21,14.1666666666667,4,1,1,14
16,26,648,4,-25,14.1538461538462,4,1,1,4
17,26,648,7,-22,13.4285714285714,4,1,1,7
18,26,648,29,-16,13,4,1,1,29
19,26,648,25,-7,14,4,0,2,-7
20,26,648,0,-22,14,0.333333333333334,0,2,-22
21,26,648,-11,-10,14,-5.25,1,1,-11
22,26,648,15,-21,12.5294117647059,-5.25,1,1,15
23,26,648,10,31,12.6666666666667,-5.25,0,2,31
24,26,648,9,-16,12.6666666666667,2,0,2,-16
25,26,648,1,-25,12.6666666666667,-1,1,1,1
1,26,649,23,-14,NA,NA,NA,2,-14
2,26,649,-15,16,NA,-14,NA,2,16
3,26,649,11,-5,NA,1,NA,2,-5
4,26,649,-6,2,NA,-1,NA,2,2
5,26,649,6,-11,NA,-0.25,NA,2,-11
6,26,649,13,-4,NA,-2.4,NA,2,-4
7,26,649,-32,-19,NA,-2.66666666666667,NA,2,-19
8,26,649,14,-4,NA,-5,NA,2,-4
9,26,649,15,-16,NA,-4.875,NA,2,-16
10,26,649,-11,4,NA,-6.11111111111111,NA,2,4
11,26,649,-11,18,NA,-5.1,NA,1,-11
12,26,649,15,-12,-11,-5.1,0,1,15
13,26,649,6,-24,2,-5.1,1,1,6
14,26,649,9,-9,3.33333333333333,-5.1,1,1,9
15,26,649,-15,-25,4.75,-5.1,1,1,-15
16,26,649,15,-14,0.799999999999999,-5.1,1,1,15
17,26,649,21,-3,3.16666666666667,-5.1,0,2,-3
18,26,649,17,0,3.16666666666667,-4.90909090909091,1,1,17
19,26,649,3,-5,5.14285714285714,-4.90909090909091,1,1,3
20,26,649,-4,-1,4.875,-4.90909090909091,0,2,-1
21,26,649,15,-3,4.875,-4.58333333333333,0,2,-3
22,26,649,1,-7,4.875,-4.46153846153846,1,1,1
23,26,649,11,-14,4.44444444444444,-4.46153846153846,0,2,-14
24,26,649,-17,5,4.44444444444444,-5.14285714285714,0,2,5
25,26,649,-3,-7,4.44444444444444,-4.46666666666667,1,1,-3
1,26,650,20,-37,NA,NA,NA,2,-37
2,26,650,16,-6,NA,-37,NA,1,16
3,26,650,11,-3,16,-37,1,1,11
4,26,650,20,-15,13.5,-37,1,1,20
5,26,650,1,7,15.6666666666667,-37,1,1,1
6,26,650,9,-12,12,-37,1,1,9
7,26,650,-1,19,11.4,-37,1,1,-1
8,26,650,13,-1,9.33333333333333,-37,1,1,13
9,26,650,-6,-6,9.85714285714286,-37,1,1,-6
10,26,650,21,-18,7.875,-37,1,1,21
11,26,650,8,-32,9.33333333333333,-37,0,2,-32
12,26,650,31,12,9.33333333333333,-34.5,1,1,31
13,26,650,31,12,11.5,-34.5,1,1,31
14,26,650,29,8,13.2727272727273,-34.5,1,1,29
15,26,650,-15,-26,14.5833333333333,-34.5,0,2,-26
16,26,650,-1,-6,14.5833333333333,-31.6666666666667,1,1,-1
17,26,650,13,1,13.3846153846154,-31.6666666666667,1,1,13
18,26,650,31,-6,13.3571428571429,-31.6666666666667,1,1,31
19,26,650,-3,12,14.5333333333333,-31.6666666666667,1,1,-3
20,26,650,8,-33,13.4375,-31.6666666666667,1,1,8
21,26,650,12,13,13.1176470588235,-31.6666666666667,1,1,12
22,26,650,4,-12,13.0555555555556,-31.6666666666667,1,1,4
23,26,650,-20,5,12.5789473684211,-31.6666666666667,1,1,-20
24,26,650,23,-18,10.95,-31.6666666666667,1,1,23
25,26,650,23,0,11.5238095238095,-31.6666666666667,1,1,23
1,26,651,-12,3,NA,NA,NA,1,-12
2,26,651,24,6,-12,NA,NA,2,6
3,26,651,14,-13,-12,6,1,2,-13
4,26,651,7,-9,-12,-3.5,1,2,-9
5,26,651,-8,0,-12,-5.33333333333333,0,1,-8
6,26,651,-3,-29,-10,-5.33333333333333,1,2,-29
7,26,651,19,7,-10,-11.25,0,2,7
8,26,651,19,24,-10,-7.6,0,1,19
9,26,651,11,-23,-0.333333333333333,-7.6,1,1,11
10,26,651,-39,14,2.5,-7.6,1,1,-39
11,26,651,-8,-7,-5.8,-7.6,1,1,-8
12,26,651,8,16,-6.16666666666667,-7.6,1,1,8
13,26,651,25,6,-4.14285714285714,-7.6,0,2,6
14,26,651,-22,9,-4.14285714285714,-5.33333333333333,1,1,-22
15,26,651,1,-22,-6.375,-5.33333333333333,1,2,-22
16,26,651,-12,-7,-6.375,-7.71428571428571,0,2,-7
17,26,651,0,8,-6.375,-7.625,1,1,0
18,26,651,19,-18,-5.66666666666667,-7.625,0,2,-18
19,26,651,3,1,-5.66666666666667,-8.77777777777778,1,1,3
20,26,651,12,-2,-4.8,-8.77777777777778,0,2,-2
21,26,651,-12,27,-4.8,-8.1,0,2,27
22,26,651,-9,-5,-4.8,-4.90909090909091,1,1,-9
23,26,651,3,12,-5.18181818181818,-4.90909090909091,0,1,3
24,26,651,11,-3,-4.5,-4.90909090909091,0,2,-3
25,26,651,-9,4,-4.5,-4.75,0,2,4
1,26,652,3,0,NA,NA,NA,1,3
2,26,652,4,5,3,NA,NA,1,4
3,26,652,11,-11,3.5,NA,NA,1,11
4,26,652,0,6,6,NA,NA,1,0
5,26,652,23,-12,4.5,NA,NA,2,-12
6,26,652,19,-6,4.5,-12,1,1,19
7,26,652,5,4,7.4,-12,0,2,4
8,26,652,-4,-31,7.4,-4,0,2,-31
9,26,652,6,9,7.4,-13,0,2,9
10,26,652,24,4,7.4,-7.5,0,2,4
11,26,652,9,-8,7.4,-5.2,0,2,-8
12,26,652,19,-10,7.4,-5.66666666666667,1,1,19
13,26,652,23,2,9.33333333333333,-5.66666666666667,1,1,23
14,26,652,-25,-5,11.2857142857143,-5.66666666666667,1,1,-25
15,26,652,-6,-24,6.75,-5.66666666666667,0,2,-24
16,26,652,17,8,6.75,-8.28571428571429,1,1,17
17,26,652,-6,2,7.88888888888889,-8.28571428571429,1,1,-6
18,26,652,4,-14,6.5,-8.28571428571429,0,2,-14
19,26,652,21,-11,6.5,-9,1,1,21
20,26,652,-28,-9,7.81818181818182,-9,1,1,-28
21,26,652,-2,-32,4.83333333333333,-9,0,2,-32
22,26,652,4,-10,4.83333333333333,-11.5555555555556,0,2,-10
23,26,652,-9,-7,4.83333333333333,-11.4,1,1,-9
24,26,652,11,-5,3.76923076923077,-11.4,1,1,11
25,26,652,3,2,4.28571428571429,-11.4,1,1,3
1,26,653,-27,-13,NA,NA,NA,1,-27
2,26,653,8,11,-27,NA,NA,1,8
3,26,653,24,7,-9.5,NA,NA,2,7
4,26,653,7,-8,-9.5,7,1,2,-8
5,26,653,-4,5,-9.5,-0.5,0,1,-4
6,26,653,-6,-15,-7.66666666666667,-0.5,0,1,-6
7,26,653,29,-19,-7.25,-0.5,1,2,-19
8,26,653,3,10,-7.25,-6.66666666666667,1,2,10
9,26,653,4,-13,-7.25,-2.5,1,2,-13
10,26,653,7,7,-7.25,-4.6,1,2,7
11,26,653,0,-6,-7.25,-2.66666666666667,1,2,-6
12,26,653,-13,-6,-7.25,-3.14285714285714,1,2,-6
13,26,653,22,-2,-7.25,-3.5,0,1,22
14,26,653,14,-14,-1.4,-3.5,0,2,-14
15,26,653,6,3,-1.4,-4.66666666666667,0,2,3
16,26,653,19,-11,-1.4,-3.9,0,2,-11
17,26,653,16,-19,-1.4,-4.54545454545454,0,2,-19
18,26,653,30,-20,-1.4,-5.75,0,2,-20
19,26,653,20,8,-1.4,-6.84615384615384,1,1,20
20,26,653,-15,-1,2.16666666666667,-6.84615384615384,0,2,-1
21,26,653,28,3,2.16666666666667,-6.42857142857143,1,1,28
22,26,653,31,-5,5.85714285714286,-6.42857142857143,1,1,31
23,26,653,21,-23,9,-6.42857142857143,0,2,-23
24,26,653,23,-32,9,-7.53333333333333,1,1,23
25,26,653,-7,4,10.5555555555556,-7.53333333333333,1,1,-7
1,26,654,-26,-2,NA,NA,NA,1,-26
2,26,654,23,8,-26,NA,NA,1,23
3,26,654,4,12,-1.5,NA,NA,2,12
4,26,654,15,4,-1.5,12,0,1,15
5,26,654,10,2,4,12,0,1,10
6,26,654,-10,-11,5.5,12,1,2,-11
7,26,654,-7,-21,5.5,0.5,1,1,-7
8,26,654,3,-24,3,0.5,0,2,-24
9,26,654,11,-10,3,-7.66666666666667,0,2,-10
10,26,654,16,-11,3,-8.25,1,1,16
11,26,654,17,-12,5.16666666666667,-8.25,1,1,17
12,26,654,-4,-15,6.85714285714286,-8.25,1,1,-4
13,26,654,-15,-12,5.5,-8.25,0,2,-12
14,26,654,14,-11,5.5,-9,1,1,14
15,26,654,5,-22,6.44444444444444,-9,1,1,5
16,26,654,27,21,6.3,-9,0,2,21
17,26,654,13,-27,6.3,-4,1,1,13
18,26,654,-11,1,6.90909090909091,-4,1,1,-11
19,26,654,22,20,5.41666666666667,-4,0,2,20
20,26,654,14,17,5.41666666666667,-0.571428571428571,0,2,17
21,26,654,15,-14,5.41666666666667,1.625,0,2,-14
22,26,654,3,-18,5.41666666666667,-0.111111111111111,1,1,3
23,26,654,20,-2,5.23076923076923,-0.111111111111111,0,2,-2
24,26,654,-2,-14,5.23076923076923,-0.3,0,2,-14
25,26,654,16,-2,5.23076923076923,-1.54545454545455,1,1,16
1,26,655,8,-7,NA,NA,NA,2,-7
2,26,655,-8,-21,NA,-7,NA,1,-8
3,26,655,38,-19,-8,-7,0,1,38
4,26,655,10,6,15,-7,1,1,10
5,26,655,-8,-38,13.3333333333333,-7,1,1,-8
6,26,655,6,12,8,-7,0,2,12
7,26,655,-14,3,8,2.5,1,1,-14
8,26,655,-22,-12,3.6,2.5,0,2,-12
9,26,655,-12,15,3.6,-2.33333333333333,0,2,15
10,26,655,7,0,3.6,2,0,2,0
11,26,655,39,23,3.6,1.6,0,2,23
12,26,655,19,-4,3.6,5.16666666666667,0,1,19
13,26,655,12,-7,6.16666666666667,5.16666666666667,0,2,-7
14,26,655,-25,0,6.16666666666667,3.42857142857143,1,1,-25
15,26,655,2,-8,1.71428571428571,3.42857142857143,0,1,2
16,26,655,13,1,1.75,3.42857142857143,0,1,13
17,26,655,1,2,3,3.42857142857143,1,2,2
18,26,655,-7,7,3,3.25,1,2,7
19,26,655,15,-13,3,3.66666666666667,1,2,-13
20,26,655,3,-27,3,2,0,2,-27
21,26,655,6,15,3,-0.636363636363636,1,1,6
22,26,655,-29,25,3.3,-0.636363636363636,1,1,-29
23,26,655,-18,-2,0.363636363636363,-0.636363636363636,1,1,-18
24,26,655,-2,2,-1.16666666666667,-0.636363636363636,1,2,2
25,26,655,0,-2,-1.16666666666667,-0.416666666666667,0,1,0
1,26,656,-13,-20,NA,NA,NA,1,-13
2,26,656,26,16,-13,NA,NA,2,16
3,26,656,0,-4,-13,16,1,2,-4
4,26,656,8,10,-13,6,1,2,10
5,26,656,0,-17,-13,7.33333333333333,0,1,0
6,26,656,-1,-3,-6.5,7.33333333333333,0,1,-1
7,26,656,7,-10,-4.66666666666667,7.33333333333333,1,2,-10
8,26,656,2,-12,-4.66666666666667,3,0,1,2
9,26,656,7,-1,-3,3,0,1,7
10,26,656,5,-3,-1,3,0,1,5
11,26,656,-14,33,0,3,1,2,33
12,26,656,19,-8,0,9,1,2,-8
13,26,656,-16,-27,0,6.16666666666667,1,2,-27
14,26,656,11,-9,0,1.42857142857143,1,2,-9
15,26,656,32,-9,0,0.125,1,2,-9
16,26,656,21,14,0,-0.888888888888889,1,1,21
17,26,656,20,-7,3,-0.888888888888889,0,2,-7
18,26,656,6,-8,3,-1.5,0,2,-8
19,26,656,-1,-2,3,-2.09090909090909,1,1,-1
20,26,656,1,-18,2.5,-2.09090909090909,0,2,-18
21,26,656,-23,6,2.5,-3.41666666666667,0,2,6
22,26,656,8,2,2.5,-2.69230769230769,1,1,8
23,26,656,13,0,3.11111111111111,-2.69230769230769,1,1,13
24,26,656,18,2,4.1,-2.69230769230769,0,2,2
25,26,656,-15,-37,4.1,-2.35714285714286,1,1,-15
1,26,657,32,-5,NA,NA,NA,2,-5
2,26,657,-6,-17,NA,-5,NA,2,-17
3,26,657,-10,-13,NA,-11,NA,1,-10
4,26,657,18,-1,-10,-11,1,1,18
5,26,657,9,-33,4,-11,1,1,9
6,26,657,9,-17,5.66666666666667,-11,0,2,-17
7,26,657,7,-4,5.66666666666667,-13,1,1,7
8,26,657,2,-8,6,-13,1,1,2
9,26,657,4,-11,5.2,-13,1,1,4
10,26,657,-17,-7,5,-13,0,2,-7
11,26,657,5,11,5,-11.5,1,1,5
12,26,657,14,-5,5,-11.5,1,1,14
13,26,657,0,-11,6.125,-11.5,0,2,-11
14,26,657,-5,10,6.125,-11.4,1,1,-5
15,26,657,29,13,4.88888888888889,-11.4,0,2,13
16,26,657,-4,-25,4.88888888888889,-7.33333333333333,1,1,-4
17,26,657,0,14,4,-7.33333333333333,1,1,0
18,26,657,9,5,3.63636363636364,-7.33333333333333,1,1,9
19,26,657,-34,-30,4.08333333333333,-7.33333333333333,1,1,-34
20,26,657,-8,-15,1.15384615384615,-7.33333333333333,0,2,-15
21,26,657,17,-21,1.15384615384615,-8.42857142857143,1,1,17
22,26,657,-17,-23,2.28571428571429,-8.42857142857143,1,1,-17
23,26,657,3,-28,1,-8.42857142857143,0,2,-28
24,26,657,10,-3,1,-10.875,1,1,10
25,26,657,0,-11,1.5625,-10.875,1,1,0
1,26,658,9,6,NA,NA,NA,2,6
2,26,658,-26,1,NA,6,NA,2,1
3,26,658,27,-14,NA,3.5,NA,1,27
4,26,658,3,-20,27,3.5,1,1,3
5,26,658,45,-12,15,3.5,0,2,-12
6,26,658,23,-23,15,-1.66666666666667,1,1,23
7,26,658,25,15,17.6666666666667,-1.66666666666667,0,2,15
8,26,658,15,3,17.6666666666667,2.5,1,1,15
9,26,658,8,-38,17,2.5,1,1,8
10,26,658,-8,-22,15.2,2.5,1,1,-8
11,26,658,1,-43,11.3333333333333,2.5,1,1,1
12,26,658,9,-10,9.85714285714286,2.5,0,2,-10
13,26,658,13,-26,9.85714285714286,0,0,2,-26
14,26,658,1,3,9.85714285714286,-4.33333333333333,0,2,3
15,26,658,-3,-24,9.85714285714286,-3.28571428571429,0,2,-24
16,26,658,22,-10,9.85714285714286,-5.875,1,1,22
17,26,658,-36,15,11.375,-5.875,1,1,-36
18,26,658,-8,-12,6.11111111111111,-5.875,1,1,-8
19,26,658,0,-13,4.7,-5.875,1,1,0
20,26,658,33,-34,4.27272727272727,-5.875,1,1,33
21,26,658,-11,-33,6.66666666666667,-5.875,1,1,-11
22,26,658,28,6,5.30769230769231,-5.875,0,2,6
23,26,658,20,9,5.30769230769231,-4.55555555555556,1,1,20
24,26,658,11,-27,6.35714285714286,-4.55555555555556,0,2,-27
25,26,658,2,-9,6.35714285714286,-6.8,1,1,2
1,26,659,-2,0,NA,NA,NA,2,0
2,26,659,-4,-8,NA,0,NA,2,-8
3,26,659,2,10,NA,-4,NA,1,2
4,26,659,-6,-3,2,-4,1,1,-6
5,26,659,-12,-9,-2,-4,0,2,-9
6,26,659,23,8,-2,-5.66666666666667,1,1,23
7,26,659,15,2,6.33333333333333,-5.66666666666667,1,1,15
8,26,659,12,-13,8.5,-5.66666666666667,0,2,-13
9,26,659,16,-10,8.5,-7.5,0,2,-10
10,26,659,2,-17,8.5,-8,1,1,2
11,26,659,13,-10,7.2,-8,0,2,-10
12,26,659,9,-15,7.2,-8.33333333333333,0,2,-15
13,26,659,3,-10,7.2,-9.28571428571429,1,1,3
14,26,659,13,0,6.5,-9.28571428571429,0,2,0
15,26,659,25,9,6.5,-8.125,0,2,9
16,26,659,24,16,6.5,-6.22222222222222,1,1,24
17,26,659,27,-13,9,-6.22222222222222,1,1,27
18,26,659,12,0,11.25,-6.22222222222222,1,1,12
19,26,659,-5,27,11.3333333333333,-6.22222222222222,1,1,-5
20,26,659,-13,9,9.7,-6.22222222222222,0,2,9
21,26,659,5,-6,9.7,-4.7,1,1,5
22,26,659,14,-12,9.27272727272727,-4.7,1,1,14
23,26,659,-15,-18,9.66666666666667,-4.7,1,1,-15
24,26,659,11,-27,7.76923076923077,-4.7,0,2,-27
25,26,659,-14,7,7.76923076923077,-6.72727272727273,0,2,7
1,26,660,5,31,NA,NA,NA,2,31
2,26,660,12,-21,NA,31,NA,2,-21
3,26,660,-2,-3,NA,5,NA,2,-3
4,26,660,32,-14,NA,2.33333333333333,NA,2,-14
5,26,660,13,2,NA,-1.75,NA,2,2
6,26,660,11,-10,NA,-1,NA,1,11
7,26,660,-6,4,11,-1,1,1,-6
8,26,660,2,1,2.5,-1,0,2,1
9,26,660,-6,11,2.5,-0.666666666666667,1,1,-6
10,26,660,11,25,-0.333333333333333,-0.666666666666667,0,2,25
11,26,660,9,10,-0.333333333333333,3,1,2,10
12,26,660,19,12,-0.333333333333333,3.875,0,1,19
13,26,660,18,-23,4.5,3.875,0,2,-23
14,26,660,15,7,4.5,0.888888888888888,1,1,15
15,26,660,-5,1,6.6,0.888888888888888,0,2,1
16,26,660,6,-16,6.6,0.900000000000001,0,2,-16
17,26,660,-6,-22,6.6,-0.636363636363636,1,1,-6
18,26,660,-2,0,4.5,-0.636363636363636,1,1,-2
19,26,660,-19,14,3.57142857142857,-0.636363636363636,0,2,14
20,26,660,-3,7,3.57142857142857,0.583333333333334,0,2,7
21,26,660,-16,17,3.57142857142857,1.07692307692308,1,1,-16
22,26,660,-6,-6,1.125,1.07692307692308,0,2,-6
23,26,660,-2,-14,1.125,0.571428571428571,1,1,-2
24,26,660,5,6,0.777777777777777,0.571428571428571,0,2,6
25,26,660,-4,-1,0.777777777777777,0.933333333333333,0,1,-4
1,26,661,6,-28,NA,NA,NA,1,6
2,26,661,-10,-1,6,NA,NA,2,-1
3,26,661,-14,5,6,-1,1,1,-14
4,26,661,-6,0,-4,-1,0,1,-6
5,26,661,0,2,-4.66666666666667,-1,1,2,2
6,26,661,0,-22,-4.66666666666667,0.5,1,2,-22
7,26,661,18,-8,-4.66666666666667,-7,1,1,18
8,26,661,-6,-20,1,-7,0,2,-20
9,26,661,-12,-13,1,-10.25,1,1,-12
10,26,661,-2,-14,-1.6,-10.25,1,1,-2
11,26,661,8,2,-1.66666666666667,-10.25,0,2,2
12,26,661,18,-19,-1.66666666666667,-7.8,1,1,18
13,26,661,17,-5,1.14285714285714,-7.8,0,2,-5
14,26,661,29,1,1.14285714285714,-7.33333333333333,1,1,29
15,26,661,8,-18,4.625,-7.33333333333333,1,1,8
16,26,661,-14,-15,5,-7.33333333333333,1,1,-14
17,26,661,-14,1,3.1,-7.33333333333333,0,2,1
18,26,661,-7,-9,3.1,-6.14285714285714,0,2,-9
19,26,661,28,13,3.1,-6.5,1,1,28
20,26,661,26,-5,5.36363636363636,-6.5,1,1,26
21,26,661,6,-15,7.08333333333333,-6.5,0,2,-15
22,26,661,-7,-16,7.08333333333333,-7.44444444444444,0,2,-16
23,26,661,18,-37,7.08333333333333,-8.3,0,2,-37
24,26,661,-14,-6,7.08333333333333,-10.9090909090909,1,1,-14
25,26,661,1,-1,5.46153846153846,-10.9090909090909,0,2,-1
1,26,662,8,-7,NA,NA,NA,1,8
2,26,662,-9,-9,8,NA,NA,1,-9
3,26,662,24,-46,-0.5,NA,NA,1,24
4,26,662,17,-22,7.66666666666667,NA,NA,1,17
5,26,662,26,-14,10,NA,NA,1,26
6,26,662,12,-25,13.2,NA,NA,2,-25
7,26,662,10,-17,13.2,-25,1,1,10
8,26,662,14,-2,12.6666666666667,-25,1,1,14
9,26,662,0,-18,12.8571428571429,-25,1,1,0
